step_count,active_time,update_time,create_time,speed,distance,calorie
117,71199,2022-04-12 2:11:24,2022-04-11 15:28:21,1.220239,86.88,4.4300003
3882,2244475,2022-05-27 3:35:33,2022-05-26 5:22:05,1.2984372,2914.31,153.06998
2504,1291008,2021-07-08 4:04:14,2021-07-08 4:04:14,1.4924763,1926.8,99.2
6824,3850842,2021-12-31 1:24:54,2021-12-30 15:18:37,1.3432672,5172.71,272.74
103,62588,2022-07-07 1:41:13,2022-07-06 11:51:10,1.2270714,76.799995,3.79
117,71199,2022-04-12 4:00:05,2022-04-12 4:00:05,1.220239,86.88,4.4300003
128,78372,2021-11-27 4:07:39,2021-11-26 17:31:32,1.2005504,94.09,4.5299997
1667,975589,2021-01-24 18:23:20,2021-01-23 19:40:20,1.2811837,1249.91,56.789997
2983,1641984,2021-10-21 3:50:49,2021-10-20 17:18:54,1.3758714,2259.16,118.23997
3882,2244475,2022-05-27 4:00:04,2022-05-27 4:00:04,1.2984372,2914.31,153.06998
103,62588,2022-07-07 4:00:04,2022-07-07 4:00:04,1.2270714,76.799995,3.79
739,419383,2022-01-19 5:00:01,2022-01-18 5:01:38,1.3326929,558.91,28.73
739,419383,2022-01-19 1:37:52,2022-01-18 5:01:38,1.3326929,558.91,28.73
3025,1708968,2020-09-17 18:30:01,2020-09-17 18:30:01,1.3520143,2310.55,98.42999
11228,6190389,2022-04-12 19:59:29,2022-04-12 12:24:14,1.3883325,8594.32,443.94998
1015,566309,2022-05-28 3:33:49,2022-05-27 4:06:18,1.3585322,769.35,39.479996
1671,1044580,2022-07-07 23:54:08,2022-07-07 8:50:08,1.1703069,1222.48,66.49
11228,6190389,2022-04-13 4:00:04,2022-04-13 4:00:04,1.3883325,8594.32,443.94998
2994,1698868,2021-09-08 4:00:08,2021-09-08 4:00:08,1.3372668,2271.84,120.49
7480,4109527,2021-11-07 4:00:06,2021-11-01 4:27:27,1.3950189,5732.8696,298.31995
1015,566309,2022-05-28 4:00:05,2022-05-28 4:00:05,1.3585322,769.35,39.479996
2785,1523792,2021-10-15 2:20:05,2021-10-14 6:05:02,1.404876,2140.74,111.27998
1671,1044580,2022-07-08 4:00:05,2022-07-08 4:00:05,1.1703069,1222.48,66.49
1728,961414,2020-12-14 18:30:03,2020-12-14 2:17:49,1.3807051,1327.4299,58.679996
116,68810,2022-01-09 5:00:01,2022-01-09 5:00:01,1.2640469,86.979996,4.29
982,553741,2022-05-29 4:00:05,2022-05-28 15:49:38,1.3414739,742.8299,38.129997
5006,2849566,2021-12-30 4:14:52,2021-12-29 23:03:48,1.3262476,3779.23,197.27
1910,1053503,2022-04-14 2:15:42,2022-04-13 12:36:50,1.3829848,1456.9799,75.19999
30,18119,2022-07-08 18:10:15,2022-07-08 17:49:53,1.2484107,22.619999,1.1
3304,1706032,2022-01-21 5:00:01,2022-01-21 5:00:01,1.5423267,2631.26,140.48999
982,553741,2022-05-29 4:00:04,2022-05-29 4:00:04,1.3414739,742.8299,38.129997
55,33589,2022-01-07 19:14:05,2022-01-07 18:40:20,1.2096081,40.629993,2.0400002
30,18119,2022-07-09 4:00:05,2022-07-09 4:00:05,1.2484107,22.619999,1.1
3599,2110234,2020-11-07 16:37:20,2020-11-07 2:35:41,1.2851319,2711.93,124.829994
177,112881,2022-01-24 0:37:47,2022-01-23 5:00:17,1.1556375,130.45,6.68
1910,1053503,2022-04-14 4:00:05,2022-04-14 4:00:05,1.3829848,1456.9799,75.19999
3405,1811767,2021-10-13 4:00:02,2021-10-13 4:00:02,1.4716787,2666.3396,139.22995
3963,2039268,2021-11-16 5:00:01,2021-11-16 5:00:01,1.5581961,3177.5798,170.75998
708,430007,2022-05-30 2:16:38,2022-05-29 4:01:17,1.2215356,525.27,26.859999
1689,944453,2021-05-19 18:30:02,2021-05-19 18:30:02,1.3564991,1281.15,60.549995
659,382325,2022-07-10 3:38:15,2022-07-09 17:28:15,1.2962776,495.59998,25.749998
612,350430,2022-01-17 5:00:02,2022-01-17 5:00:02,1.3262528,464.76,23.64
708,430007,2022-05-30 4:00:04,2022-05-30 4:00:04,1.2215356,525.27,26.859999
13994,7960305,2022-04-14 23:31:32,2022-04-14 13:33:53,1.3283235,10573.86,547.47
659,382325,2022-07-10 4:00:05,2022-07-10 4:00:05,1.2962776,495.59998,25.749998
1172,651521,2021-11-23 4:36:36,2021-11-22 12:47:29,1.365403,889.59,45.57
83,52623,2022-01-10 3:37:33,2022-01-10 3:22:34,1.1608915,61.09,3.17
5866,3197418,2021-11-20 4:53:09,2021-11-19 20:41:19,1.394603,4459.13,233.60997
2850,1642393,2022-05-31 3:40:33,2022-05-30 14:14:57,1.3055763,2144.27,112.89
13994,7960305,2022-04-15 4:00:04,2022-04-15 4:00:04,1.3283235,10573.86,547.47
101,61554,2022-07-10 22:00:29,2022-07-10 16:51:16,1.2192422,75.05,3.73
376,232045,2022-01-20 5:00:01,2022-01-20 5:00:01,1.1996772,278.38,14.08
2850,1642393,2022-05-31 4:00:07,2022-05-31 4:00:07,1.3055763,2144.27,112.89
101,61554,2022-07-11 4:00:03,2022-07-11 4:00:03,1.2192422,75.05,3.73
3304,1706032,2022-01-21 1:57:42,2022-01-20 18:59:39,1.5423267,2631.26,140.48999
2500,1403734,2021-10-12 4:02:06,2021-10-12 4:02:06,1.3698249,1922.87,101.85999
315,150777,2021-10-18 0:59:33,2021-10-17 4:09:55,1.7562258,264.8,14.28
2002,1021591,2021-12-07 5:00:01,2021-12-07 5:00:01,1.5384825,1571.7,81.71
455,281896,2021-12-22 5:00:02,2021-12-22 5:00:02,1.2008312,338.51,17.26
10355,5552474,2022-04-16 3:49:54,2022-04-15 5:07:55,1.458328,8097.3296,426.18997
5000,2727465,2022-05-31 23:15:42,2022-05-31 11:29:12,1.4069068,3837.2896,201.99995
6742,3814246,2021-11-18 5:00:02,2021-11-18 5:00:02,1.3282021,5066.09,268.00998
10355,5552474,2022-04-16 4:00:03,2022-04-16 4:00:03,1.458328,8097.3296,426.18997
16,10211,2022-07-11 13:18:03,2022-07-11 13:18:03,1.1388888,11.63,0.6
2277,1269174,2021-12-10 3:22:51,2021-12-09 16:38:32,1.3618855,1728.4701,89.42
56,33321,2022-01-15 0:36:57,2022-01-14 17:33:46,1.2526346,41.74,1.99
5000,2727465,2022-06-01 4:00:06,2022-06-01 4:00:06,1.4069068,3837.2896,201.99995
4578,2796152,2021-12-20 5:00:02,2021-12-20 5:00:02,1.2107817,3385.53,182.51997
4578,2796152,2021-12-20 3:02:23,2021-12-19 23:11:20,1.2107817,3385.53,182.51997
16,10211,2022-07-12 4:00:04,2022-07-12 4:00:04,1.1388888,11.63,0.6
15538,9017303,2022-04-17 2:42:13,2022-04-16 4:05:59,1.295231,11679.49,619.24
3384,1891830,2021-12-13 5:00:01,2021-12-13 5:00:01,1.3532605,2560.14,133.77
15538,9017303,2022-04-17 4:00:06,2022-04-17 4:00:06,1.295231,11679.49,619.24
4747,2738846,2021-11-03 4:02:28,2021-11-03 4:02:28,1.2991052,3558.05,188.12997
3870,2242115,2022-06-02 3:54:38,2022-06-01 11:35:43,1.290821,2894.17,153.26999
2549,1307414,2022-07-13 2:38:16,2022-07-12 13:20:23,1.5651494,2046.2998,107.55998
116,68810,2022-01-09 2:39:55,2022-01-08 17:25:17,1.2640469,86.979996,4.29
330,200742,2021-12-02 5:00:02,2021-12-02 5:00:02,1.2373576,248.39,12.46
3870,2242115,2022-06-02 4:00:07,2022-06-02 4:00:07,1.290821,2894.17,153.26999
4612,2351473,2022-04-18 3:27:47,2022-04-17 7:01:10,1.5756592,3705.1199,193.10999
4591,2625143,2021-11-10 5:00:03,2021-11-04 5:00:43,1.3161678,3455.1296,181.56996
2549,1307414,2022-07-13 4:00:09,2022-07-13 4:00:09,1.5651494,2046.2998,107.55998
171,106053,2022-01-05 5:00:01,2022-01-05 5:00:01,1.1854432,125.72,6.2000003
4536,2431306,2021-11-29 4:05:49,2021-11-28 5:04:53,1.4258382,3466.6497,179.23997
841,507468,2021-12-24 6:00:01,2021-12-23 17:22:44,1.2310706,624.73,32.66
4612,2351473,2022-04-18 4:00:03,2022-04-18 4:00:03,1.5756592,3705.1199,193.10999
149,94402,2021-10-16 4:10:13,2021-10-16 4:00:40,1.1639493,109.88,5.59
2785,1523792,2021-10-15 4:02:22,2021-10-15 4:02:22,1.404876,2140.74,111.27998
604,284503,2021-11-25 5:00:02,2021-11-25 5:00:02,1.939343,551.75,33.53
3551,1924140,2022-04-19 1:35:15,2022-04-18 4:05:46,1.41736,2727.2,142.05998
2864,1650096,2022-06-03 3:16:21,2022-06-02 4:30:29,1.307178,2156.97,112.369995
418,250387,2022-07-14 0:40:43,2022-07-13 4:45:27,1.2467867,312.18,15.97
1096,642377,2021-10-22 4:00:02,2021-10-22 4:00:02,1.2696269,815.58,43.11
2277,1269174,2021-12-10 5:00:13,2021-12-10 5:00:13,1.3618855,1728.4701,89.42
3451,1845197,2022-01-04 4:50:54,2022-01-03 11:34:14,1.4441378,2664.7197,137.12997
3551,1924140,2022-04-19 4:00:03,2022-04-19 4:00:03,1.41736,2727.2,142.05998
2864,1650096,2022-06-03 4:00:05,2022-06-03 4:00:05,1.307178,2156.97,112.369995
251,154978,2021-11-10 5:00:01,2021-11-10 5:00:01,1.1997807,185.94,9.679998
418,250387,2022-07-14 4:00:04,2022-07-14 4:00:04,1.2467867,312.18,15.97
813,451185,2021-12-06 2:24:49,2021-12-05 5:02:54,1.366621,616.6,31.599997
15299,8337356,2022-04-20 0:54:54,2022-04-19 13:33:31,1.4045652,11710.36,599.3599
3702,2128538,2022-06-05 4:00:14,2022-06-03 4:33:45,1.315278,2799.6199,146.81
462,260628,2021-11-15 4:53:21,2021-11-14 5:21:37,1.3416818,349.68,17.71
560,326380,2021-12-15 5:00:12,2021-12-15 5:00:12,1.2849132,419.37,21.68
1069,567867,2022-01-13 5:00:03,2022-01-13 5:00:03,1.4629301,830.75,42.68
74,42450,2022-07-15 3:15:43,2022-07-14 13:09:47,1.3349788,56.67,2.6599998
3702,2128538,2022-06-04 4:07:04,2022-06-04 4:00:03,1.315278,2799.6199,146.81
15299,8337356,2022-04-20 4:00:03,2022-04-20 4:00:03,1.4045652,11710.36,599.3599
1172,651521,2021-11-23 5:00:07,2021-11-23 5:00:07,1.365403,889.59,45.57
74,42450,2022-07-15 4:00:03,2022-07-15 4:00:03,1.3349788,56.67,2.6599998
4707,2577688,2021-11-09 5:00:05,2021-11-03 17:54:58,1.397663,3602.74,190.46997
128,77954,2021-12-05 5:02:54,2021-12-05 5:00:02,1.2219889,95.26,4.86
2500,1403734,2021-10-12 3:07:31,2021-10-11 6:59:56,1.3698249,1922.87,101.85999
3674,2012829,2022-07-16 3:38:24,2022-07-15 4:18:22,1.4079686,2834,145.02
7581,4321531,2022-04-20 22:12:01,2022-04-20 4:20:17,1.3285311,5741.2896,302.82996
123,79232,2021-10-25 0:42:57,2021-10-24 15:17:44,1.1435927,90.61,4.4700003
4975,2806946,2022-01-01 6:00:03,2022-01-01 6:00:03,1.3563211,3807.12,200.95
7581,4321531,2022-04-21 4:00:03,2022-04-21 4:00:03,1.3285311,5741.2896,302.82996
3674,2012829,2022-07-16 4:00:04,2022-07-16 4:00:04,1.4079686,2834,145.02
11486,6564115,2022-06-05 3:56:26,2022-06-04 4:28:43,1.3133513,8620.99,456.68997
8033,4688152,2021-10-23 4:00:00,2021-10-23 4:00:00,1.2861291,6029.5703,319.88995
317,176323,2022-01-12 1:26:22,2022-01-11 18:16:43,1.3621521,240.18,12.14
14054,7822122,2022-04-22 3:52:39,2022-04-21 4:10:42,1.367281,10695.04,549.29
330,200742,2021-12-02 4:03:00,2021-12-01 5:08:48,1.2373576,248.39,12.46
11486,6564115,2022-06-05 4:00:11,2022-06-05 4:00:11,1.3133513,8620.99,456.68997
2605,1484592,2021-10-29 1:42:36,2021-10-28 19:36:41,1.3217098,1962.2001,102.66998
2831,1666786,2022-07-17 2:33:12,2022-07-16 5:53:24,1.2726882,2121.3,109.369995
5624,3424798,2021-11-01 4:00:01,2021-11-01 4:00:01,1.2178525,4170.9,222.74998
14054,7822122,2022-04-22 4:00:11,2022-04-22 4:00:11,1.367281,10695.04,549.29
47,31580,2022-06-05 18:23:34,2022-06-05 6:02:39,1.0753582,33.96,1.68
2831,1666786,2022-07-17 4:00:04,2022-07-17 4:00:04,1.2726882,2121.3,109.369995
149,94402,2021-10-17 4:00:03,2021-10-15 21:10:25,1.1639493,109.88,5.59
1843,1023118,2021-12-11 4:54:08,2021-12-10 6:27:56,1.3746017,1406.38,73.64
47,31580,2022-06-06 4:00:13,2022-06-06 4:00:13,1.0753582,33.96,1.68
2936,1528059,2022-04-23 2:54:34,2022-04-22 4:07:15,1.4925597,2280.7197,116.949974
7822,4261155,2022-07-18 2:58:43,2022-07-17 15:45:11,1.3971447,5953.45,310.63998
2936,1528059,2022-04-23 4:00:03,2022-04-23 4:00:03,1.4925597,2280.7197,116.949974
904,517712,2021-12-12 4:48:04,2021-12-11 5:31:53,1.3115379,679,35.07
841,507468,2021-12-24 0:14:35,2021-12-23 13:31:07,1.2310706,624.73,32.66
1747,921998,2022-06-07 3:41:56,2022-06-06 11:39:41,1.5960333,1471.5399,82.75999
7822,4261155,2022-07-18 4:00:05,2022-07-18 4:00:05,1.3971447,5953.45,310.63998
5866,3197418,2021-11-20 5:00:01,2021-11-20 5:00:01,1.394603,4459.13,233.60997
1747,921998,2022-06-07 4:00:06,2022-06-07 4:00:06,1.5960333,1471.5399,82.75999
1596,941448,2021-12-17 3:17:26,2021-12-16 5:12:35,1.2681422,1193.89,62.359997
4161,2145335,2021-11-19 3:11:45,2021-11-18 5:27:20,1.5485833,3322.23,179.15999
1986,1049630,2022-04-24 3:19:53,2022-04-23 11:58:02,1.5084256,1583.2899,84.32
5595,3230324,2021-12-19 1:38:48,2021-12-18 5:05:37,1.3148648,4247.44,226.54
4975,2806946,2022-01-01 5:39:43,2021-12-31 7:47:35,1.3563211,3807.12,200.95
228,132951,2022-07-19 3:42:37,2022-07-18 19:23:21,1.279641,170.13,8.3
6312,3430221,2021-12-26 2:06:29,2021-12-25 6:09:14,1.4085796,4831.74,253.04
2700,1432530,2022-06-08 2:43:43,2022-06-07 22:08:13,1.5954145,2285.48,129.12
3104,1869080,2021-12-27 6:00:01,2021-12-27 6:00:01,1.2363461,2310.83,121.35
228,132951,2022-07-19 4:00:08,2022-07-19 4:00:08,1.279641,170.13,8.3
1986,1049630,2022-04-24 4:00:37,2022-04-24 4:00:37,1.5084256,1583.2899,84.32
3926,2112497,2021-11-01 4:00:01,2021-10-30 4:00:47,1.4760109,3118.0698,168.62996
5659,3038351,2022-01-03 6:00:03,2022-01-01 7:50:03,1.4240321,4326.71,224.97
1345,757935,2021-12-01 5:00:02,2021-12-01 5:00:02,1.3397444,1015.44,52.709995
2700,1432530,2022-06-08 4:00:10,2022-06-08 4:00:10,1.5954145,2285.48,129.12
8033,4688152,2021-10-23 3:37:29,2021-10-22 16:41:53,1.2861291,6029.5703,319.88995
3305,1859358,2022-04-25 0:11:14,2022-04-24 4:20:08,1.3506219,2511.29,130.35999
532,322001,2022-07-20 0:54:40,2022-07-19 12:46:27,1.2294027,395.87,20.1
5006,2849566,2021-12-30 6:00:48,2021-12-30 6:00:48,1.3262476,3779.23,197.27
6623,3842747,2021-11-12 5:00:05,2021-11-06 4:02:40,1.3128288,5044.87,266.74997
4403,2441087,2021-11-17 0:16:48,2021-11-16 5:57:48,1.3691359,3342.18,175.36998
3305,1859358,2022-04-25 4:57:12,2022-04-25 4:57:12,1.3506219,2511.29,130.35999
474,258276,2022-06-09 3:33:41,2022-06-08 21:28:52,1.4036916,362.54,18.48
813,451185,2021-12-06 5:01:01,2021-12-05 5:02:54,1.366621,616.6,31.599997
532,322001,2022-07-20 4:00:03,2022-07-20 4:00:03,1.2294027,395.87,20.1
118,74218,2021-11-26 5:00:01,2021-11-26 5:00:01,1.1840779,87.88,4.38
1679,934088,2022-04-26 3:31:59,2022-04-25 20:44:33,1.3609518,1271.25,66.27999
118,74218,2021-11-26 3:59:40,2021-11-25 5:00:45,1.1840779,87.88,4.38
474,258276,2022-06-09 4:00:09,2022-06-09 4:00:09,1.4036916,362.54,18.48
1679,934088,2022-04-26 4:00:05,2022-04-26 4:00:05,1.3609518,1271.25,66.27999
5659,3038351,2022-01-02 6:01:27,2022-01-02 6:00:02,1.4240321,4326.71,224.97
3104,1869080,2021-12-27 5:11:15,2021-12-26 17:11:37,1.2363461,2310.83,121.35
1166,674163,2021-10-17 2:55:51,2021-10-16 4:10:13,1.3026224,878.18,45.04999
47,28427,2022-07-20 22:50:51,2022-07-20 15:29:41,1.2192458,34.66,1.6500001
3384,1891830,2021-12-13 4:59:21,2021-12-12 5:55:01,1.3532605,2560.14,133.77
4861,2682120,2022-04-27 2:29:52,2022-04-26 16:49:38,1.3793193,3699.4998,194.11998
450,273623,2021-10-19 2:06:26,2021-10-18 5:35:08,1.2252947,335.27002,17.189999
47,28427,2022-07-21 4:00:04,2022-07-21 4:00:04,1.2192458,34.66,1.6500001
12355,7023709,2022-03-17 4:00:09,2022-03-10 14:07:19,1.3279763,9327.32,483.69998
3318,1854406,2022-06-10 3:56:07,2022-06-09 11:59:40,1.3562454,2515.03,129.85999
1514,850878,2021-10-27 4:00:02,2021-10-27 4:00:02,1.3389695,1139.2999,59.30999
4861,2682120,2022-04-27 4:00:05,2022-04-27 4:00:05,1.3793193,3699.4998,194.11998
3318,1854406,2022-06-10 4:00:02,2022-06-10 4:00:02,1.3562454,2515.03,129.85999
924,447380,2021-12-23 2:28:29,2021-12-22 14:31:01,1.7623461,788.44,43.98
6099,3314654,2022-07-21 23:26:55,2022-07-21 5:58:11,1.4107351,4676.1,247.83998
12355,7023709,2022-03-11 5:00:02,2022-03-11 5:00:02,1.3279763,9327.32,483.69998
6890,3822142,2021-11-09 5:00:02,2021-11-09 5:00:02,1.3648704,5216.73,273.72992
6142,3399628,2022-04-28 3:50:01,2022-04-27 14:33:24,1.3878518,4718.18,244.68
12,6073,2022-01-16 5:00:01,2022-01-16 5:00:01,1.5,9.11,0.4
1468,809062,2022-06-11 2:39:44,2022-06-10 4:00:55,1.3791397,1115.81,57.629997
5825,2995779,2021-12-20 23:12:20,2021-12-20 18:41:32,1.5230662,4562.77,238.17998
6099,3314654,2022-07-22 4:00:05,2022-07-22 4:00:05,1.4107351,4676.1,247.83998
45,30814,2022-03-18 4:00:08,2022-03-12 3:21:56,1.0618539,32.72,1.71
6142,3399628,2022-04-28 4:00:03,2022-04-28 4:00:03,1.3878518,4718.18,244.68
3474,2058019,2021-12-03 5:00:01,2021-12-03 5:00:01,1.2599586,2593.02,136.95999
2417,1329728,2022-07-23 1:42:49,2022-07-22 5:29:38,1.3854252,1842.2399,95.96999
45,30814,2022-03-12 5:00:02,2022-03-12 5:00:02,1.0618539,32.72,1.71
1468,809062,2022-06-11 4:00:07,2022-06-11 4:00:07,1.3791397,1115.81,57.629997
14758,8310894,2022-04-28 23:41:46,2022-04-28 4:28:30,1.3442056,11171.55,575.58
2417,1329728,2022-07-23 4:00:04,2022-07-23 4:00:04,1.3854252,1842.2399,95.96999
3405,1811767,2021-10-13 1:58:17,2021-10-12 7:17:14,1.4716787,2666.3396,139.22995
2184,1149165,2022-03-19 4:00:46,2022-03-12 15:35:50,1.4561789,1673.3899,86.07999
136,83798,2022-06-12 1:06:30,2022-06-11 20:47:30,1.1966866,100.28,4.9
4403,2441087,2021-11-17 5:00:01,2021-11-17 5:00:01,1.3691359,3342.18,175.36998
14758,8310894,2022-04-29 4:00:04,2022-04-29 4:00:04,1.3442056,11171.55,575.58
617,370955,2022-01-19 5:00:02,2022-01-17 5:00:09,1.2373981,459.02002,23.81
3547,2008015,2022-07-24 2:35:30,2022-07-23 14:14:19,1.3326689,2676.02,139.18
2184,1149165,2022-03-13 5:00:02,2022-03-13 5:00:02,1.4561789,1673.3899,86.07999
2459,1361064,2021-11-21 4:06:09,2021-11-20 5:58:54,1.38017,1878.5,98.66
3245,1892310,2022-01-22 5:00:04,2022-01-22 5:00:04,1.2874787,2436.31,126.009995
3547,2008015,2022-07-24 4:00:03,2022-07-24 4:00:03,1.3326689,2676.02,139.18
642,349726,2022-04-29 17:28:31,2022-04-29 17:13:23,1.3958333,488.15994,25.219997
136,83798,2022-06-12 4:00:05,2022-06-12 4:00:05,1.1966866,100.28,4.9
55,33589,2022-01-08 5:00:04,2022-01-08 5:00:04,1.2096081,40.629993,2.0400002
642,349726,2022-04-30 4:01:08,2022-04-30 4:01:08,1.3958333,488.15994,25.219997
99,64691,2021-11-23 18:50:29,2021-11-23 17:00:46,1.1126624,71.979996,3.7199998
1159,649635,2022-03-14 3:01:31,2022-03-13 6:04:03,1.3593171,883.06,45.929993
8023,4451490,2021-11-14 5:00:02,2021-11-14 5:00:02,1.3792233,6139.6,325.55
5835,3273894,2022-07-25 4:00:07,2022-07-24 7:43:38,1.3439925,4400.0903,231.28998
3983,2247109,2021-11-11 3:01:47,2021-11-10 16:53:20,1.3556569,3046.31,161.28996
4074,2187423,2022-06-13 3:16:26,2022-06-12 4:23:05,1.42869,3125.15,160.65999
1159,649635,2022-03-14 4:00:03,2022-03-14 4:00:03,1.3593171,883.06,45.929993
4536,2431306,2021-11-29 5:00:02,2021-11-28 5:04:53,1.4258382,3466.6497,179.23997
5835,3273894,2022-07-25 4:00:04,2022-07-25 4:00:04,1.3439925,4400.0903,231.28998
1812,1040636,2022-05-01 2:23:53,2022-04-30 7:45:27,1.3100632,1363.3,70.359985
4074,2187423,2022-06-13 4:00:03,2022-06-13 4:00:03,1.42869,3125.15,160.65999
5556,2899761,2022-01-26 5:02:11,2022-01-26 5:02:11,1.4827704,4299.68,221.83997
1812,1040636,2022-05-01 4:00:02,2022-05-01 4:00:02,1.3100632,1363.3,70.359985
12211,6623154,2022-03-15 2:27:21,2022-03-14 6:22:40,1.40899,9331.96,486.30997
6510,3523185,2022-07-26 3:22:59,2022-07-25 12:30:11,1.4063722,4954.9097,258.42996
4747,2738846,2021-11-08 5:00:03,2021-11-02 5:46:15,1.2991052,3558.05,188.12997
6742,3814246,2021-11-18 3:59:08,2021-11-17 14:27:33,1.3282021,5066.09,268.00998
548,324936,2022-05-02 1:35:18,2022-05-01 5:07:00,1.2642455,410.8,21.34
3603,2048380,2022-06-14 2:47:32,2022-06-13 4:22:58,1.3239236,2711.9,142.21999
6510,3523185,2022-07-26 4:00:02,2022-07-26 4:00:02,1.4063722,4954.9097,258.42996
986,546701,2022-01-24 5:00:02,2022-01-22 22:45:37,1.3736569,750.98,39.32
12211,6623154,2022-03-15 4:00:30,2022-03-15 4:00:30,1.40899,9331.96,486.30997
548,324936,2022-05-02 4:00:04,2022-05-02 4:00:04,1.2642455,410.8,21.34
3603,2048380,2022-06-14 4:00:02,2022-06-14 4:00:02,1.3239236,2711.9,142.21999
5624,3424798,2021-11-01 3:34:08,2021-10-31 4:18:00,1.2178525,4170.9,222.74998
7007,3833616,2022-03-16 3:52:48,2022-03-15 13:39:36,1.4051434,5386.78,284.10992
1742,953886,2021-10-28 4:00:02,2021-10-28 4:00:02,1.3864847,1322.5498,68.41999
2535,1318769,2022-05-03 3:25:50,2022-05-02 4:58:33,1.5108553,1992.4698,104.119995
2292,1252390,2022-07-27 1:10:50,2022-07-26 12:46:25,1.3884722,1738.9099,90.30999
1486,834486,2022-06-15 2:41:33,2022-06-14 4:13:42,1.3463134,1123.48,58.2
904,517712,2021-12-12 5:00:02,2021-12-12 5:00:02,1.3115379,679,35.07
7007,3833616,2022-03-16 4:00:45,2022-03-16 4:00:45,1.4051434,5386.78,284.10992
2292,1252390,2022-07-27 4:00:03,2022-07-27 4:00:03,1.3884722,1738.9099,90.30999
2535,1318769,2022-05-03 4:00:13,2022-05-03 4:00:13,1.5108553,1992.4698,104.119995
1486,834486,2022-06-15 4:00:03,2022-06-15 4:00:03,1.3463134,1123.48,58.2
1319,723749,2021-12-14 3:21:01,2021-12-13 5:15:16,1.4301493,1035.07,55.170002
2002,1021591,2021-12-07 5:00:02,2021-12-06 15:37:28,1.5384825,1571.7,81.71
2657,1564677,2022-03-17 0:53:20,2022-03-16 4:42:43,1.266932,1982.3401,105.14999
560,326380,2021-12-15 4:48:42,2021-12-14 5:27:30,1.2849132,419.37,21.68
3245,1892310,2022-01-22 2:24:25,2022-01-21 16:30:57,1.2874787,2436.31,126.009995
4210,2192342,2022-07-28 0:30:47,2022-07-27 11:29:11,1.5145031,3320.3096,173.59998
9285,5097271,2022-05-04 3:55:51,2022-05-03 14:38:02,1.3967277,7119.5,365.85
2657,1564677,2022-03-17 4:00:04,2022-03-17 4:00:04,1.266932,1982.3401,105.14999
3402,1892648,2022-06-16 1:53:29,2022-06-15 12:47:17,1.3589579,2572.03,134.25996
4210,2192342,2022-07-28 4:00:03,2022-07-28 4:00:03,1.5145031,3320.3096,173.59998
450,273623,2021-10-19 4:00:01,2021-10-19 4:00:01,1.2252947,335.27002,17.189999
12,6073,2022-01-15 12:30:42,2022-01-15 12:30:42,1.5,9.11,0.4
9285,5097271,2022-05-04 4:00:08,2022-05-04 4:00:08,1.3967277,7119.5,365.85
3100,1718530,2022-03-18 3:24:06,2022-03-17 15:52:09,1.3681049,2351.1296,121.84996
3402,1892648,2022-06-16 4:00:13,2022-06-16 4:00:13,1.3589579,2572.03,134.25996
1166,674163,2021-10-17 4:00:02,2021-10-16 4:10:13,1.3026224,878.18,45.04999
193,111617,2022-07-28 20:40:54,2022-07-28 4:12:33,1.3430716,149.91,7.7299995
3100,1718530,2022-03-18 4:00:03,2022-03-18 4:00:03,1.3681049,2351.1296,121.84996
2541,1518199,2021-12-08 5:00:01,2021-12-08 5:00:01,1.2443358,1889.15,100.38
665,371629,2022-05-05 2:48:16,2022-05-04 4:06:39,1.3608445,505.73,25.94
7799,4234452,2022-06-17 1:46:00,2022-06-16 10:46:21,1.4055228,5951.619,307.46994
4591,2625143,2021-11-05 4:00:02,2021-11-05 4:00:02,1.3161678,3455.1296,181.56996
193,111617,2022-07-29 4:00:02,2022-07-29 4:00:02,1.3430716,149.91,7.7299995
1065,609254,2022-03-19 0:29:07,2022-03-18 16:26:43,1.3245859,807.00995,41.239998
2440,1356930,2021-12-18 5:00:08,2021-12-18 5:00:08,1.3677635,1855.9601,95.509995
3401,2008431,2021-10-26 3:49:52,2021-10-25 4:29:11,1.2646835,2540.03,133.91998
617,370955,2022-01-18 5:01:37,2022-01-18 5:00:01,1.2373981,459.02002,23.81
190,113348,2022-01-11 5:00:01,2022-01-11 5:00:01,1.252159,141.93,7.08
1065,609254,2022-03-19 4:00:03,2022-03-19 4:00:03,1.3245859,807.00995,41.239998
665,371629,2022-05-05 4:00:02,2022-05-05 4:00:02,1.3608445,505.73,25.94
5536,2821646,2022-07-29 20:49:23,2022-07-29 10:50:45,1.5143994,4273.1,220.37
7799,4234452,2022-06-17 4:00:11,2022-06-17 4:00:11,1.4055228,5951.619,307.46994
1391,769355,2021-11-06 4:00:01,2021-11-06 4:00:01,1.4017183,1078.42,56.429993
462,260628,2021-11-15 5:00:01,2021-11-15 5:00:01,1.3416818,349.68,17.71
1142,651220,2022-03-20 1:52:16,2022-03-19 16:29:42,1.3267543,864.01,45.32
5536,2821646,2022-07-30 4:00:07,2022-07-30 4:00:07,1.5143994,4273.1,220.37
1142,651220,2022-03-20 4:00:06,2022-03-20 4:00:06,1.3267543,864.01,45.32
5508,3100204,2022-05-06 3:24:29,2022-05-05 4:10:34,1.3567103,4206.08,222.89993
7037,3670347,2022-06-18 3:31:43,2022-06-17 11:35:02,1.4809196,5435.4897,278.76996
